begin,open,close,high,low,value,volume,end,year,ticker,company_name
2023-04-25,4836.5,4789.0,4836.5,4773.5,603433179.0,125764,2023-04-25 23:59:59,2023,MGNT,Магнит
2023-04-26,4793.0,4756.5,4817.5,4727.0,899475013.0,188726,2023-04-26 23:59:59,2023,MGNT,Магнит
2023-04-27,4756.5,4765.0,4784.5,4731.0,712428685.0,149777,2023-04-27 23:59:59,2023,MGNT,Магнит
2023-04-28,4770.0,4686.5,4777.0,4680.0,825003222.5,174637,2023-04-28 23:59:59,2023,MGNT,Магнит
2023-05-02,4686.5,4585.5,4703.5,4562.5,1538066011.5,333637,2023-05-02 23:59:59,2023,MGNT,Магнит
2023-05-03,4596.0,4442.0,4600.0,4411.0,1424565769.0,316393,2023-05-03 23:59:59,2023,MGNT,Магнит
2023-05-04,4460.0,4450.0,4509.0,4387.0,966968689.0,217146,2023-05-04 23:59:59,2023,MGNT,Магнит
2023-05-05,4441.0,4422.5,4482.0,4398.5,792555035.0,178493,2023-05-05 23:59:59,2023,MGNT,Магнит
2023-05-08,4428.0,4416.0,4473.5,4412.5,320354347.0,72236,2023-05-08 23:59:59,2023,MGNT,Магнит
2023-05-10,4423.0,4529.5,4546.5,4417.5,761252403.5,169029,2023-05-10 23:59:59,2023,MGNT,Магнит
2023-05-11,4544.5,4518.0,4588.0,4460.0,1048116792.5,231283,2023-05-11 23:59:59,2023,MGNT,Магнит
2023-05-12,4529.5,4470.5,4544.5,4440.0,965690134.0,215955,2023-05-12 23:59:59,2023,MGNT,Магнит
2023-05-15,4483.5,4519.5,4540.0,4478.0,724643297.5,160626,2023-05-15 23:59:59,2023,MGNT,Магнит
2023-05-16,4537.0,4614.0,4659.0,4524.5,1273327230.0,276915,2023-05-16 23:59:59,2023,MGNT,Магнит
2023-05-17,4620.0,4605.5,4645.0,4556.0,671040214.5,146137,2023-05-17 23:59:59,2023,MGNT,Магнит
2023-05-18,4610.0,4578.5,4619.0,4564.0,541206051.0,117893,2023-05-18 23:59:59,2023,MGNT,Магнит
2023-05-19,4578.0,4619.0,4648.0,4558.0,729020191.0,158258,2023-05-19 23:59:59,2023,MGNT,Магнит
2023-05-22,4648.0,4631.0,4678.5,4612.5,1320725767.5,283848,2023-05-22 23:59:59,2023,MGNT,Магнит
2023-05-23,4623.0,4419.0,4652.0,4406.0,3277315252.0,728076,2023-05-23 23:59:59,2023,MGNT,Магнит
2023-05-24,4315.5,4208.5,4424.5,4136.0,14437709585.0,3400618,2023-05-24 23:59:59,2023,MGNT,Магнит
2023-05-25,4187.0,4040.0,4194.5,3965.0,8962137405.0,2211811,2023-05-25 23:59:59,2023,MGNT,Магнит
2023-05-26,4039.0,4139.0,4178.5,3992.0,5798238093.0,1408564,2023-05-26 23:59:59,2023,MGNT,Магнит
2023-05-29,4150.0,4121.0,4166.0,4044.0,3033414077.5,741042,2023-05-29 23:59:59,2023,MGNT,Магнит
2023-05-30,4170.0,4178.0,4284.5,4134.5,5025709162.0,1191433,2023-05-30 23:59:59,2023,MGNT,Магнит
2023-05-31,4178.0,4293.5,4294.5,4087.0,3076350801.0,732249,2023-05-31 23:59:59,2023,MGNT,Магнит
2023-06-01,4368.0,4370.0,4390.0,4310.0,4539672982.5,1041876,2023-06-01 23:59:59,2023,MGNT,Магнит
2023-06-02,4375.0,4323.5,4381.5,4285.5,2490639401.5,576833,2023-06-02 23:59:59,2023,MGNT,Магнит
2023-06-05,4336.0,4213.5,4337.0,4181.0,2208314773.5,519020,2023-06-05 23:59:59,2023,MGNT,Магнит
2023-06-06,4211.0,4234.5,4262.5,4140.0,1703074848.0,407570,2023-06-06 23:59:59,2023,MGNT,Магнит
