Price,Close,High,Low,Open,Volume,ticker,company_name,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Ticker,SBER.ME,SBER.ME,SBER.ME,SBER.ME,SBER.ME,,,VTBR.ME,VTBR.ME,VTBR.ME,VTBR.ME,VTBR.ME,GAZP.ME,GAZP.ME,GAZP.ME,GAZP.ME,GAZP.ME,LKOH.ME,LKOH.ME,LKOH.ME,LKOH.ME,LKOH.ME,MTSS.ME,MTSS.ME,MTSS.ME,MTSS.ME,MTSS.ME,RTKM.ME,RTKM.ME,RTKM.ME,RTKM.ME,RTKM.ME,MGNT.ME,MGNT.ME,MGNT.ME,MGNT.ME,MGNT.ME
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-06,51.31834411621094,51.45685833957578,50.08559658903933,50.08559658903933,129555640.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-07,54.36558532714844,55.66066550398038,50.66734295066114,50.71582160520688,271218480.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-08,54.57334899902344,55.57755187261932,53.721503823030005,54.71185791821715,248696590.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-12,54.767269134521484,55.335164214653204,53.83232062603082,54.5664274827487,164644990.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-13,55.508304595947266,56.1523811927188,54.815749342807,55.23820846992474,186766010.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-14,56.360137939453125,56.56790660435827,55.092765991616965,55.57755249802679,136298440.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-15,55.4321174621582,56.99729365465313,55.23127582510461,56.16622426507518,171237780.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-16,54.850372314453125,55.25898264929624,54.3863615766665,54.98888653125465,148101150.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-19,56.5263557434082,56.56790736343615,54.82959238065187,54.91962793574804,141104430.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20,57.00421905517578,57.17043611400913,55.785325659726915,56.82415850043858,155680150.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21,57.89068603515625,58.23696363158746,56.30473929322491,56.789525814717884,191332530.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-22,57.66215515136719,58.38241328984982,56.90034538613014,58.18157162090756,132031140.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-23,59.442020416259766,59.54590476408158,57.22584036991164,57.62059666461259,170529760.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-26,60.16227340698242,60.68168981804052,59.12344058486622,59.55974846799532,113548190.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-27,58.40317916870117,60.183045756882045,58.14000482061635,60.183045756882045,149979600.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28,58.83256149291992,59.13036043706399,57.987648596391374,58.52091376978681,117406900.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-29,59.31734848022461,59.56666875199208,58.299291584470126,59.074955239277436,133574640.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-30,58.52091598510742,59.49049434812496,58.32007433761417,59.31735554343529,108275150.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-02,59.49742126464844,60.35618825479,58.70098170786161,58.70098170786161,135553000.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-03,60.14149475097656,60.14149475097656,58.631729394037464,59.07496432674525,119911060.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-04,60.813270568847656,61.270359538170375,59.71903736586124,59.843697513514996,118827760.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-05,60.55010223388672,61.67204357647312,60.15534597545802,60.91022861829764,136671320.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-06,61.637413024902344,61.76207317270828,59.753662028624625,60.77171902174361,127899430.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-09,61.56122970581055,62.0529432509816,61.374242131530686,61.84517986664583,84842190.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-10,61.630489349365234,61.63741638122523,60.85483086191552,61.55430785023683,85853250.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-11,61.637413024902344,61.8659575098427,61.298062455121645,61.637413024902344,67980020.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-16,60.95494842529297,61.57994516661813,60.4520812638872,60.70351484459008,130296750.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-17,60.20064926147461,61.45782267878955,59.89174357398643,61.026787408180084,86913970.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-18,60.17908477783203,60.73942945584244,59.71213910075059,60.42333842940175,115310330.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-19,60.91902542114258,61.55838737269467,60.59574901408927,60.739429244170864,112078350.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-20,60.45926284790039,61.16327682963669,60.41615603617321,60.91902864682551,83715090.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-23,60.11444091796875,61.278226279359686,59.920479431490826,60.509554754477094,99040960.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-24,62.140289306640625,62.2121266952199,60.27967518248267,60.40897919342051,150531880.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-25,60.631683349609375,62.0684530712549,60.23656948382025,61.795463316403676,114961050.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-26,60.41616439819336,61.16328529506361,59.95639853563343,60.990874466813985,99471360.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-27,60.581390380859375,61.01960553923569,60.315586036664264,60.452080900013236,57140600.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,60.703514099121094,60.84718886323234,59.64748759229651,60.703514099121094,81496500.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-01,60.39460372924805,60.67477333407696,59.66185371988946,60.66758795217761,80028340.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-02,61.63022994995117,61.75953942752034,60.430528701906674,60.55983817947584,94197580.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-03,61.30694580078125,62.140274658214906,61.242293810552844,61.70924494750514,76353880.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-04,60.34431838989258,61.68051444985031,60.200643633681466,61.42908088606055,69404770.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-07,61.41471481323242,61.56557496303006,60.25093494883891,60.40179509863655,71042760.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-08,61.141727447509766,62.276776685297726,60.825636398799006,61.27822230596956,99525260.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-09,61.206382751464844,61.46500171786368,60.48799795165497,60.99805598266011,80831840.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-10,60.681968688964844,61.845748629261024,59.891746456220694,61.59431502986626,114382280.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-11,60.73942947387695,60.97649226293748,60.200640940924195,60.70350804601062,78260360.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-14,60.02104949951172,61.19920007940194,60.02104949951172,60.81127164736382,69434020.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-15,59.690582275390625,60.35150036685766,59.532542244811445,60.21500551956985,79126700.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-16,60.186275482177734,60.329955725466476,59.30266527952563,59.625936235453786,86004300.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-17,58.548362731933594,59.04405001077252,57.85152858076617,58.90755514133196,147892860.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-18,57.664737701416016,58.16042490038222,57.1762358841155,57.3271014948933,147407130.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-21,54.99953842163086,57.75813889802558,54.99953842163086,57.69348141612048,182779550.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-22,56.249534606933594,56.63745759354908,55.35873346795517,55.5311497740524,154403850.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-23,55.63889694213867,56.709294170595335,55.0282709980963,56.32136574617248,93643340.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-24,55.22223663330078,55.58142900132601,54.46074508611571,55.315624675884735,101869250.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-25,53.993804931640625,55.301265066152624,53.878860731276816,55.1791354830558,109515350.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-28,52.312774658203125,53.591498572285374,52.154729144176706,53.526846578823886,116467930.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-29,52.58576202392578,53.51966440043066,51.62312908027864,52.046973456136215,193639220.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-30,52.93058776855469,54.4751160529834,51.9607694674429,52.190652364601554,194588780.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,52.87311553955078,54.07281673476929,52.61449659580013,53.08863315295652,110573680.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-01,51.98950958251953,52.80128242769286,51.37887812215231,52.35588188173064,183538940.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-04,52.26249313354492,52.865933722427556,51.61594573056998,52.29841456514834,102965070.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-05,51.43635177612305,52.65760925293635,51.41480110855807,52.44209161560425,103702890.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-06,49.56855392456055,51.22084124771578,49.46079510246932,51.16336914515494,252771000.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-07,49.2093620300293,49.784072100088835,47.4852373006921,49.151889926855056,257510130.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-08,50.78980255126953,50.82572398317001,48.785513806734066,48.785513806734066,162405320.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-11,53.311336517333984,53.447831386191126,51.73089211507301,51.73089211507301,168710010.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-12,52.69352722167969,54.00817280186229,52.355885467998114,53.23231585478651,168530250.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-13,53.763912200927734,54.01535124876312,52.15473189132104,52.47082293602333,137022330.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-14,53.87167739868164,54.503859563058576,53.375995588062224,53.83576144533199,146635000.0,SBER,Сбербанк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
