begin,open,close,high,low,value,volume,end,year,ticker,company_name
2016-08-10,252.5,250.0,253.95,249.2,350898248.0,1396540,2016-08-10 23:59:59,2016,MTSS,МТС
2016-08-11,250.0,250.5,250.7,247.05,339258100.5,1364090,2016-08-11 23:59:59,2016,MTSS,МТС
2016-08-12,251.05,251.8,252.75,248.7,449870575.0,1793900,2016-08-12 23:59:59,2016,MTSS,МТС
2016-08-15,251.75,249.85,252.05,248.8,281062864.0,1122950,2016-08-15 23:59:59,2016,MTSS,МТС
2016-08-16,250.45,251.9,251.9,248.3,237200253.5,948580,2016-08-16 23:59:59,2016,MTSS,МТС
2016-08-17,250.7,247.55,251.35,247.4,310261177.0,1247240,2016-08-17 23:59:59,2016,MTSS,МТС
2016-08-18,248.3,240.0,248.4,236.3,1239745277.0,5157170,2016-08-18 23:59:59,2016,MTSS,МТС
2016-08-19,240.7,236.65,241.15,234.0,517993358.5,2184970,2016-08-19 23:59:59,2016,MTSS,МТС
2016-08-22,236.05,237.1,238.65,234.6,393932609.0,1661240,2016-08-22 23:59:59,2016,MTSS,МТС
2016-08-23,237.75,237.35,239.5,236.1,391671455.5,1648480,2016-08-23 23:59:59,2016,MTSS,МТС
2016-08-24,237.5,235.25,238.05,234.05,401679360.0,1703600,2016-08-24 23:59:59,2016,MTSS,МТС
2016-08-25,235.25,237.5,238.2,235.2,385871718.5,1630010,2016-08-25 23:59:59,2016,MTSS,МТС
2016-08-26,237.5,237.2,239.35,236.5,417226144.0,1752100,2016-08-26 23:59:59,2016,MTSS,МТС
2016-08-29,237.15,236.05,237.85,235.1,311880025.5,1318940,2016-08-29 23:59:59,2016,MTSS,МТС
2016-08-30,237.3,240.75,241.55,236.25,563368050.0,2350700,2016-08-30 23:59:59,2016,MTSS,МТС
2016-08-31,240.5,239.1,244.8,237.65,793925918.0,3294900,2016-08-31 23:59:59,2016,MTSS,МТС
2016-09-01,239.55,237.0,240.75,235.8,542609320.0,2283640,2016-09-01 23:59:59,2016,MTSS,МТС
2016-09-02,237.7,239.5,240.0,236.05,345578943.5,1448820,2016-09-02 23:59:59,2016,MTSS,МТС
2016-09-05,239.9,238.85,240.65,237.15,178023912.0,746490,2016-09-05 23:59:59,2016,MTSS,МТС
2016-09-06,238.05,239.9,239.95,238.05,329478785.5,1378780,2016-09-06 20:30:00,2016,MTSS,МТС
2016-09-07,240.45,244.6,249.15,240.45,1331007268.5,5425650,2016-09-07 23:59:59,2016,MTSS,МТС
2016-09-08,245.25,246.35,247.95,244.1,516585419.0,2098950,2016-09-08 23:59:59,2016,MTSS,МТС
2016-09-09,246.65,243.85,247.5,242.35,373624312.0,1530900,2016-09-09 23:59:59,2016,MTSS,МТС
2016-09-12,242.55,240.7,243.45,239.1,381361358.0,1583300,2016-09-12 23:59:59,2016,MTSS,МТС
2016-09-13,240.15,237.4,241.6,236.6,481784216.5,2019840,2016-09-13 23:59:59,2016,MTSS,МТС
2016-09-14,237.3,235.55,237.65,235.5,392749140.0,1661480,2016-09-14 23:59:59,2016,MTSS,МТС
2016-09-15,236.75,230.2,236.8,229.65,1049112258.0,4520140,2016-09-15 23:59:59,2016,MTSS,МТС
2016-09-16,230.95,232.0,234.9,229.0,729084201.0,3153960,2016-09-16 23:59:59,2016,MTSS,МТС
2016-09-19,232.9,231.0,233.9,229.75,382796580.0,1656100,2016-09-19 23:59:59,2016,MTSS,МТС
2016-09-20,230.4,230.5,231.5,229.15,255399051.0,1109900,2016-09-20 23:59:59,2016,MTSS,МТС
2016-09-21,230.7,233.0,235.55,230.65,622353464.5,2670290,2016-09-21 23:59:59,2016,MTSS,МТС
2016-09-22,234.1,234.8,236.45,233.15,559121898.5,2382110,2016-09-22 23:59:59,2016,MTSS,МТС
2016-09-23,234.95,231.85,235.45,230.15,620077477.5,2673190,2016-09-23 23:59:59,2016,MTSS,МТС
2016-09-26,231.0,230.7,233.2,230.5,469427775.0,2027090,2016-09-26 23:59:59,2016,MTSS,МТС
2016-09-27,230.75,229.9,234.0,229.3,612859034.0,2649190,2016-09-27 23:59:59,2016,MTSS,МТС
2016-09-28,229.45,229.8,232.85,229.3,681287110.0,2947930,2016-09-28 23:59:59,2016,MTSS,МТС
2016-09-29,231.75,230.05,231.75,229.5,267602312.0,1162180,2016-09-29 23:59:59,2016,MTSS,МТС
2016-09-30,230.05,227.5,230.45,227.35,758579036.5,3323280,2016-09-30 23:59:59,2016,MTSS,МТС
2016-10-03,228.75,229.4,229.9,226.55,512883707.0,2242310,2016-10-03 23:59:59,2016,MTSS,МТС
2016-10-04,229.6,229.05,231.8,228.95,503303565.5,2187230,2016-10-04 23:59:59,2016,MTSS,МТС
2016-10-05,229.05,228.4,229.35,227.05,457943714.0,2007900,2016-10-05 23:59:59,2016,MTSS,МТС
2016-10-06,228.5,230.8,232.0,227.5,570751783.0,2480780,2016-10-06 23:59:59,2016,MTSS,МТС
2016-10-07,230.6,230.3,232.7,229.8,506040638.0,2186050,2016-10-07 23:59:59,2016,MTSS,МТС
2016-10-10,231.0,232.55,232.95,230.4,551319714.0,2377920,2016-10-10 23:59:59,2016,MTSS,МТС
2016-10-11,232.75,231.95,233.85,231.6,524597587.5,2255270,2016-10-11 20:30:00,2016,MTSS,МТС
2016-10-12,231.8,232.4,233.15,231.05,1032373484.5,4445710,2016-10-12 20:29:55,2016,MTSS,МТС
2016-10-13,222.2,221.75,224.3,221.65,995075233.0,4467390,2016-10-13 23:59:59,2016,MTSS,МТС
2016-10-14,222.0,219.45,223.45,219.0,591653343.0,2683090,2016-10-14 23:59:59,2016,MTSS,МТС
2016-10-17,219.5,219.45,220.3,217.1,323761372.0,1479860,2016-10-17 23:59:59,2016,MTSS,МТС
2016-10-18,219.95,220.15,220.5,219.05,294058518.0,1337120,2016-10-18 23:59:59,2016,MTSS,МТС
2016-10-19,220.15,218.8,220.45,217.5,291569648.0,1331600,2016-10-19 23:59:59,2016,MTSS,МТС
2016-10-20,218.85,218.8,219.4,217.55,242447133.5,1109540,2016-10-20 23:59:59,2016,MTSS,МТС
2016-10-21,219.0,217.6,219.2,216.75,268568869.0,1233520,2016-10-21 23:59:59,2016,MTSS,МТС
2016-10-24,218.85,217.3,219.85,217.1,480627110.5,2201860,2016-10-24 23:59:59,2016,MTSS,МТС
2016-10-25,217.95,217.45,218.85,217.25,402628204.5,1846550,2016-10-25 23:59:59,2016,MTSS,МТС
2016-10-26,217.5,217.2,218.45,217.2,186745907.5,857510,2016-10-26 23:59:59,2016,MTSS,МТС
2016-10-27,217.0,213.4,217.45,213.0,583389490.5,2717180,2016-10-27 23:59:59,2016,MTSS,МТС
2016-10-28,212.95,213.3,214.45,211.55,560454998.0,2629470,2016-10-28 23:59:59,2016,MTSS,МТС
2016-10-31,214.1,223.5,223.75,212.15,1935116802.5,8776430,2016-10-31 23:59:59,2016,MTSS,МТС
2016-11-01,223.9,223.7,225.0,222.35,746758586.0,3334720,2016-11-01 23:59:59,2016,MTSS,МТС
2016-11-02,223.0,220.6,224.5,220.2,495775921.5,2234010,2016-11-02 23:59:59,2016,MTSS,МТС
2016-11-03,220.7,220.5,222.0,218.6,536196769.0,2436380,2016-11-03 23:59:59,2016,MTSS,МТС
2016-11-07,220.0,220.8,221.65,217.75,253835600.5,1155320,2016-11-07 23:59:59,2016,MTSS,МТС
2016-11-08,219.7,219.2,222.0,218.25,270912540.5,1232890,2016-11-08 23:59:59,2016,MTSS,МТС
2016-11-09,215.2,220.7,222.0,215.2,403830075.0,1838670,2016-11-09 23:59:59,2016,MTSS,МТС
2016-11-10,222.5,224.3,228.65,221.15,1123360278.0,4987650,2016-11-10 23:59:59,2016,MTSS,МТС
2016-11-11,223.6,221.9,224.55,220.5,335517746.5,1511810,2016-11-11 23:59:59,2016,MTSS,МТС
2016-11-14,221.9,221.55,223.5,220.5,217222396.5,979590,2016-11-14 23:59:59,2016,MTSS,МТС
2016-11-15,221.5,220.25,221.65,218.6,260893503.5,1187910,2016-11-15 23:59:59,2016,MTSS,МТС
2016-11-16,220.95,221.6,222.45,218.7,316740761.0,1434200,2016-11-16 23:59:59,2016,MTSS,МТС
2016-11-17,221.95,220.8,223.1,219.9,284190219.5,1283880,2016-11-17 23:59:59,2016,MTSS,МТС
2016-11-18,221.1,220.5,221.9,219.0,414064068.5,1879440,2016-11-18 23:59:59,2016,MTSS,МТС
2016-11-21,220.15,224.45,224.45,220.15,503636779.0,2263970,2016-11-21 23:59:59,2016,MTSS,МТС
2016-11-22,224.7,223.5,227.75,222.6,773891758.0,3432090,2016-11-22 23:59:59,2016,MTSS,МТС
2016-11-23,223.85,225.7,226.85,223.45,632647777.5,2811800,2016-11-23 23:59:59,2016,MTSS,МТС
2016-11-24,225.95,228.2,228.9,225.95,608799565.5,2671800,2016-11-24 23:59:59,2016,MTSS,МТС
2016-11-25,228.0,227.5,230.4,226.0,476297090.5,2083760,2016-11-25 23:59:59,2016,MTSS,МТС
2016-11-28,228.45,229.3,229.4,226.7,195037217.5,852760,2016-11-28 23:59:59,2016,MTSS,МТС
2016-11-29,229.1,229.55,231.9,228.15,384097184.0,1667190,2016-11-29 23:59:59,2016,MTSS,МТС
2016-11-30,230.45,230.25,231.5,228.3,349947259.5,1521900,2016-11-30 23:59:59,2016,MTSS,МТС
2016-12-01,232.45,239.0,239.0,230.7,944298633.0,4009750,2016-12-01 23:59:59,2016,MTSS,МТС
2016-12-02,238.5,244.7,244.9,237.6,1043078882.0,4306130,2016-12-02 23:59:59,2016,MTSS,МТС
2016-12-05,244.1,249.25,249.75,244.1,769163312.5,3102140,2016-12-05 23:59:59,2016,MTSS,МТС
2016-12-06,248.55,248.45,252.7,248.1,796951150.0,3184390,2016-12-06 23:59:59,2016,MTSS,МТС
2016-12-07,248.0,250.1,250.4,244.2,941874480.5,3795190,2016-12-07 23:59:59,2016,MTSS,МТС
2016-12-08,250.8,254.0,254.35,249.75,1029858635.5,4071200,2016-12-08 23:59:59,2016,MTSS,МТС
2016-12-09,254.9,256.95,259.65,254.5,717258005.0,2796180,2016-12-09 23:59:59,2016,MTSS,МТС
2016-12-12,257.8,261.9,262.0,255.8,920753306.5,3545880,2016-12-12 23:59:59,2016,MTSS,МТС
2016-12-13,260.85,259.95,263.1,258.4,570856252.0,2194570,2016-12-13 23:59:59,2016,MTSS,МТС
2016-12-14,259.95,259.0,261.5,255.0,919525979.5,3553710,2016-12-14 23:59:59,2016,MTSS,МТС
2016-12-15,257.05,264.0,266.2,254.45,1355404565.5,5234150,2016-12-15 23:59:59,2016,MTSS,МТС
2016-12-16,263.65,266.6,268.8,262.55,622220348.5,2339530,2016-12-16 23:59:59,2016,MTSS,МТС
2016-12-19,267.0,259.15,267.0,259.15,285575409.0,1092150,2016-12-19 23:59:59,2016,MTSS,МТС
2016-12-20,258.95,259.7,261.3,256.95,276913834.5,1069900,2016-12-20 23:59:59,2016,MTSS,МТС
2016-12-21,259.95,256.0,261.0,255.0,248343102.0,965020,2016-12-21 23:59:59,2016,MTSS,МТС
2016-12-22,254.6,252.8,254.6,249.1,277859082.5,1106940,2016-12-22 23:59:59,2016,MTSS,МТС
2016-12-23,250.6,250.0,254.35,245.5,367262265.0,1474370,2016-12-23 23:59:59,2016,MTSS,МТС
2016-12-26,249.0,248.9,251.85,246.7,137838176.0,553660,2016-12-26 23:59:59,2016,MTSS,МТС
2016-12-27,249.9,248.7,250.8,246.2,174416785.0,702430,2016-12-27 23:59:59,2016,MTSS,МТС
2016-12-28,248.65,250.0,250.55,246.6,249239996.5,1002580,2016-12-28 23:59:59,2016,MTSS,МТС
2016-12-29,248.95,253.8,256.25,246.15,447925626.5,1787180,2016-12-29 23:59:59,2016,MTSS,МТС
2016-12-30,255.5,259.0,259.3,253.15,426721874.0,1659320,2016-12-30 23:59:59,2016,MTSS,МТС
2017-01-03,259.95,262.65,268.4,259.0,442984099.5,1673950,2017-01-03 23:59:59,2017,MTSS,МТС
2017-01-04,262.85,259.3,263.1,257.05,274296601.0,1058480,2017-01-04 23:59:59,2017,MTSS,МТС
2017-01-05,260.8,260.5,264.75,258.0,336947459.5,1289430,2017-01-05 23:59:59,2017,MTSS,МТС
2017-01-06,259.45,257.0,262.7,254.0,235436279.0,914080,2017-01-06 23:59:59,2017,MTSS,МТС
2017-01-09,257.0,258.4,259.55,255.45,173375095.5,674840,2017-01-09 23:59:59,2017,MTSS,МТС
2017-01-10,258.4,255.7,261.3,253.6,478339964.5,1859190,2017-01-10 23:59:59,2017,MTSS,МТС
2017-01-11,255.05,257.1,258.2,255.0,385943788.0,1502130,2017-01-11 23:59:59,2017,MTSS,МТС
2017-01-12,259.0,257.95,260.0,251.65,813148335.5,3167350,2017-01-12 23:59:59,2017,MTSS,МТС
2017-01-13,259.0,262.95,263.55,256.95,670065106.0,2580300,2017-01-13 23:59:59,2017,MTSS,МТС
2017-01-16,262.1,263.35,264.95,259.2,158993694.0,607330,2017-01-16 23:59:59,2017,MTSS,МТС
2017-01-17,262.8,265.0,267.1,258.65,730154584.5,2776990,2017-01-17 23:59:59,2017,MTSS,МТС
2017-01-18,264.0,263.6,265.9,261.5,472652241.5,1792010,2017-01-18 23:59:59,2017,MTSS,МТС
2017-01-19,263.55,268.0,269.3,262.0,664669934.5,2493110,2017-01-19 23:59:59,2017,MTSS,МТС
2017-01-20,270.15,272.9,275.1,268.1,1066951214.5,3925650,2017-01-20 23:59:59,2017,MTSS,МТС
2017-01-23,272.9,267.7,274.8,266.2,451585265.5,1681420,2017-01-23 23:59:59,2017,MTSS,МТС
2017-01-24,267.8,265.7,269.85,265.1,332678643.5,1243230,2017-01-24 23:59:59,2017,MTSS,МТС
2017-01-25,266.0,268.0,269.7,265.7,288139071.5,1074460,2017-01-25 23:59:59,2017,MTSS,МТС
2017-01-26,268.0,277.5,279.0,268.0,973971117.0,3539150,2017-01-26 23:59:59,2017,MTSS,МТС
2017-01-27,277.45,277.05,279.55,273.05,406545621.5,1472440,2017-01-27 23:59:59,2017,MTSS,МТС
2017-01-30,277.5,276.35,278.95,273.9,215745190.5,781080,2017-01-30 23:59:59,2017,MTSS,МТС
2017-01-31,275.55,275.7,277.65,271.2,258556933.0,939530,2017-01-31 23:59:59,2017,MTSS,МТС
2017-02-01,277.0,279.0,280.65,272.8,470123326.0,1691850,2017-02-01 23:59:59,2017,MTSS,МТС
2017-02-02,279.4,272.7,279.9,272.7,337030135.5,1220550,2017-02-02 23:59:59,2017,MTSS,МТС
2017-02-03,274.55,274.35,277.5,272.85,187781555.5,682050,2017-02-03 23:59:59,2017,MTSS,МТС
2017-02-06,275.75,271.9,275.75,271.0,292518699.0,1072710,2017-02-06 23:59:59,2017,MTSS,МТС
2017-02-07,272.7,275.9,277.95,271.45,466640033.5,1694090,2017-02-07 23:59:59,2017,MTSS,МТС
2017-02-08,274.95,271.1,275.45,271.1,258946570.5,949130,2017-02-08 23:59:59,2017,MTSS,МТС
2017-02-09,272.45,272.2,273.7,269.1,195682963.5,721130,2017-02-09 23:59:59,2017,MTSS,МТС
2017-02-10,272.35,272.1,273.0,270.2,174023220.0,641240,2017-02-10 23:59:59,2017,MTSS,МТС
2017-02-13,272.0,270.75,273.9,268.05,238195451.0,882900,2017-02-13 23:59:59,2017,MTSS,МТС
2017-02-14,270.85,267.6,270.95,265.55,202283985.5,757580,2017-02-14 23:59:59,2017,MTSS,МТС
2017-02-15,266.4,273.45,280.65,263.5,1170748924.0,4278620,2017-02-15 23:59:59,2017,MTSS,МТС
2017-02-16,273.0,277.45,278.0,270.7,423984446.0,1541030,2017-02-16 23:59:59,2017,MTSS,МТС
2017-02-17,277.4,277.5,279.0,272.45,383734022.0,1389270,2017-02-17 23:59:59,2017,MTSS,МТС
2017-02-20,277.5,281.0,283.65,274.85,506931666.0,1814020,2017-02-20 23:59:59,2017,MTSS,МТС
2017-02-21,281.05,278.55,282.5,278.25,539652428.0,1926980,2017-02-21 23:59:59,2017,MTSS,МТС
2017-02-22,278.5,279.0,280.9,276.25,349762535.5,1253820,2017-02-22 23:59:59,2017,MTSS,МТС
2017-02-24,278.55,277.05,279.8,276.4,141552983.5,509860,2017-02-24 23:59:59,2017,MTSS,МТС
2017-02-27,277.05,274.35,278.0,272.5,253581341.5,921780,2017-02-27 23:59:59,2017,MTSS,МТС
2017-02-28,274.3,275.5,277.0,271.5,660259260.0,2402360,2017-02-28 23:59:59,2017,MTSS,МТС
2017-03-01,279.6,273.3,279.6,272.6,325215974.5,1185290,2017-03-01 23:59:59,2017,MTSS,МТС
2017-03-02,274.95,275.0,278.0,273.7,627421108.5,2278430,2017-03-02 23:59:59,2017,MTSS,МТС
2017-03-03,274.65,274.55,275.5,273.0,333337232.0,1215030,2017-03-03 23:59:59,2017,MTSS,МТС
2017-03-06,274.55,273.0,278.0,273.0,359187549.5,1302300,2017-03-06 23:59:59,2017,MTSS,МТС
2017-03-07,273.95,270.0,274.6,267.25,388818755.0,1438000,2017-03-07 23:59:59,2017,MTSS,МТС
2017-03-09,268.05,257.0,270.0,256.0,801397407.5,3069860,2017-03-09 23:59:59,2017,MTSS,МТС
2017-03-10,256.4,255.2,260.0,249.15,387446383.5,1527010,2017-03-10 23:59:59,2017,MTSS,МТС
2017-03-13,255.05,271.8,272.0,250.5,745838886.5,2852190,2017-03-13 23:59:59,2017,MTSS,МТС
2017-03-14,270.95,269.0,273.0,263.6,391147991.0,1460550,2017-03-14 23:59:59,2017,MTSS,МТС
2017-03-15,268.95,260.1,271.55,259.4,458732936.0,1741480,2017-03-15 23:59:59,2017,MTSS,МТС
2017-03-16,262.3,269.6,269.6,261.0,733233810.5,2763460,2017-03-16 23:59:59,2017,MTSS,МТС
2017-03-17,269.0,268.15,272.3,264.5,862638585.5,3224070,2017-03-17 23:59:59,2017,MTSS,МТС
2017-03-20,269.1,275.35,275.85,265.45,802132859.0,2969540,2017-03-20 23:59:59,2017,MTSS,МТС
2017-03-21,275.35,283.75,284.7,273.15,730731602.0,2607750,2017-03-21 23:59:59,2017,MTSS,МТС
2017-03-22,280.05,287.5,287.8,276.25,486358821.5,1729170,2017-03-22 23:59:59,2017,MTSS,МТС
2017-03-23,287.95,290.0,293.5,282.1,798877725.5,2766940,2017-03-23 23:59:59,2017,MTSS,МТС
2017-03-24,288.85,288.85,291.25,287.15,347573389.0,1204990,2017-03-24 23:59:59,2017,MTSS,МТС
2017-03-27,288.1,283.0,288.6,280.0,434945983.5,1539350,2017-03-27 23:59:59,2017,MTSS,МТС
2017-03-28,283.65,284.5,287.65,282.25,290170202.0,1016930,2017-03-28 23:59:59,2017,MTSS,МТС
2017-03-29,286.0,285.05,287.45,284.75,165671864.5,579750,2017-03-29 23:59:59,2017,MTSS,МТС
2017-03-30,284.7,280.25,286.5,280.1,201387826.5,713280,2017-03-30 23:59:59,2017,MTSS,МТС
2017-03-31,279.5,272.6,279.5,272.6,321262725.0,1162190,2017-03-31 23:59:59,2017,MTSS,МТС
2017-04-03,272.4,273.55,276.2,271.3,203386058.0,742960,2017-04-03 23:59:59,2017,MTSS,МТС
2017-04-04,273.3,279.1,281.8,270.6,288773711.5,1045870,2017-04-04 23:59:59,2017,MTSS,МТС
2017-04-05,280.4,278.95,283.9,276.4,212240972.0,757680,2017-04-05 23:59:59,2017,MTSS,МТС
2017-04-06,278.0,284.55,285.9,276.65,292876561.0,1034840,2017-04-06 23:59:59,2017,MTSS,МТС
2017-04-07,282.9,281.25,285.0,278.0,340698397.5,1211040,2017-04-07 23:59:59,2017,MTSS,МТС
2017-04-10,281.25,273.5,281.25,273.4,303116764.0,1098650,2017-04-10 23:59:59,2017,MTSS,МТС
2017-04-11,273.5,275.6,276.65,271.5,290203614.0,1059190,2017-04-11 23:59:59,2017,MTSS,МТС
2017-04-12,277.5,275.0,279.8,271.25,469026638.5,1704510,2017-04-12 23:59:59,2017,MTSS,МТС
2017-04-13,276.0,274.5,281.4,268.25,533464171.5,1941410,2017-04-13 23:59:59,2017,MTSS,МТС
2017-04-14,275.6,270.8,276.95,270.15,133832834.5,489330,2017-04-14 23:59:59,2017,MTSS,МТС
2017-04-17,270.85,272.25,273.8,269.0,83533966.0,307750,2017-04-17 23:59:59,2017,MTSS,МТС
2017-04-18,273.75,269.1,275.15,268.65,139521915.0,515080,2017-04-18 23:59:59,2017,MTSS,МТС
2017-04-19,270.0,268.1,271.4,265.5,262704599.0,977450,2017-04-19 23:59:59,2017,MTSS,МТС
2017-04-20,266.2,265.9,267.05,263.05,161364096.0,609060,2017-04-20 23:59:59,2017,MTSS,МТС
2017-04-21,268.05,266.55,270.9,265.0,162713447.0,606860,2017-04-21 23:59:59,2017,MTSS,МТС
2017-04-24,269.8,274.35,274.35,268.0,237945796.5,876290,2017-04-24 23:59:59,2017,MTSS,МТС
2017-04-25,274.4,277.3,282.0,271.25,383124465.0,1379980,2017-04-25 23:59:59,2017,MTSS,МТС
2017-04-26,278.25,277.6,278.55,273.3,284614032.0,1033560,2017-04-26 23:59:59,2017,MTSS,МТС
2017-04-27,276.9,274.4,278.8,273.55,192684954.0,699380,2017-04-27 23:59:59,2017,MTSS,МТС
2017-04-28,275.8,273.85,280.0,272.2,328144222.0,1187300,2017-04-28 23:59:59,2017,MTSS,МТС
2017-05-02,275.2,276.0,277.5,271.15,244244641.5,887470,2017-05-02 23:59:59,2017,MTSS,МТС
2017-05-03,270.1,247.3,272.0,246.0,3027530092.5,11848100,2017-05-03 23:59:59,2017,MTSS,МТС
2017-05-04,248.0,246.5,255.2,242.3,2045162245.0,8252970,2017-05-04 23:59:59,2017,MTSS,МТС
2017-05-05,244.8,256.0,256.8,243.55,945434284.0,3747090,2017-05-05 23:59:59,2017,MTSS,МТС
2017-05-10,260.0,256.0,265.4,256.0,1078530282.5,4148410,2017-05-10 23:59:59,2017,MTSS,МТС
2017-05-11,257.55,253.1,261.15,250.9,591118679.0,2306330,2017-05-11 23:59:59,2017,MTSS,МТС
2017-05-12,253.1,250.9,253.1,248.1,361470329.5,1445610,2017-05-12 23:59:59,2017,MTSS,МТС
2017-05-15,249.05,246.5,252.9,241.15,728929470.5,2954430,2017-05-15 23:59:59,2017,MTSS,МТС
2017-05-16,247.5,241.45,247.65,238.75,1352079797.5,5594340,2017-05-16 23:59:59,2017,MTSS,МТС
2017-05-17,240.95,243.7,245.35,239.6,542439611.5,2231980,2017-05-17 23:59:59,2017,MTSS,МТС
2017-05-18,241.0,244.25,245.4,240.35,523729163.5,2149400,2017-05-18 23:59:59,2017,MTSS,МТС
2017-05-19,244.4,242.4,245.35,241.0,439012525.0,1811040,2017-05-19 23:59:59,2017,MTSS,МТС
2017-05-22,242.4,243.6,244.4,240.65,279602058.0,1153950,2017-05-22 23:59:59,2017,MTSS,МТС
2017-05-23,242.35,246.4,248.8,242.35,487431303.5,1980930,2017-05-23 23:59:59,2017,MTSS,МТС
2017-05-24,243.0,243.05,244.5,240.7,386811143.0,1595850,2017-05-24 23:59:59,2017,MTSS,МТС
2017-05-25,243.25,242.0,244.5,241.55,236459445.5,972580,2017-05-25 23:59:59,2017,MTSS,МТС
2017-05-26,241.0,243.05,243.4,240.75,346227687.0,1426960,2017-05-26 23:59:59,2017,MTSS,МТС
2017-05-29,243.0,243.0,243.9,241.7,115041844.5,473530,2017-05-29 23:59:59,2017,MTSS,МТС
2017-05-30,243.0,246.05,247.9,242.25,543406494.0,2204220,2017-05-30 23:59:59,2017,MTSS,МТС
2017-05-31,246.1,236.5,248.75,236.5,1088802351.5,4500200,2017-05-31 23:59:59,2017,MTSS,МТС
2017-06-01,238.15,241.05,242.0,237.6,366589344.5,1527040,2017-06-01 23:59:59,2017,MTSS,МТС
2017-06-02,241.75,248.8,249.8,238.05,1023030536.0,4143750,2017-06-02 23:59:59,2017,MTSS,МТС
2017-06-05,249.0,248.7,253.85,247.5,462458422.0,1845280,2017-06-05 23:59:59,2017,MTSS,МТС
2017-06-06,250.15,248.05,253.05,246.25,565193004.5,2255490,2017-06-06 23:59:59,2017,MTSS,МТС
2017-06-07,249.05,250.0,253.3,244.55,416119590.0,1670420,2017-06-07 23:59:59,2017,MTSS,МТС
2017-06-08,250.0,249.0,251.95,246.5,240137626.0,964270,2017-06-08 23:59:59,2017,MTSS,МТС
2017-06-09,248.6,252.25,252.25,247.0,216253019.0,861940,2017-06-09 23:59:59,2017,MTSS,МТС
2017-06-13,251.2,249.65,253.5,248.8,469703380.5,1870250,2017-06-13 23:59:59,2017,MTSS,МТС
2017-06-14,249.2,245.0,252.35,245.0,471772629.0,1895660,2017-06-14 23:59:59,2017,MTSS,МТС
2017-06-15,243.45,240.75,245.9,235.1,1382591716.0,5779300,2017-06-15 23:59:59,2017,MTSS,МТС
2017-06-16,240.0,237.5,243.75,237.5,561415566.0,2344770,2017-06-16 23:59:59,2017,MTSS,МТС
2017-06-19,238.85,239.4,243.0,238.55,330264937.0,1372860,2017-06-19 23:59:59,2017,MTSS,МТС
2017-06-20,240.5,242.95,249.0,239.0,795874277.0,3277840,2017-06-20 23:59:59,2017,MTSS,МТС
2017-06-21,242.9,240.35,243.3,239.5,211951327.0,878810,2017-06-21 23:59:59,2017,MTSS,МТС
2017-06-22,239.9,242.0,243.15,238.45,264070906.5,1097090,2017-06-22 23:59:59,2017,MTSS,МТС
2017-06-23,242.3,244.3,246.55,240.05,308884796.0,1267280,2017-06-23 23:59:59,2017,MTSS,МТС
2017-06-26,245.75,239.05,246.45,239.05,441009754.5,1824590,2017-06-26 23:59:59,2017,MTSS,МТС
2017-06-27,229.0,232.0,235.4,226.7,2254816518.5,9724870,2017-06-27 23:59:59,2017,MTSS,МТС
2017-06-28,232.0,235.05,235.4,230.15,496905666.5,2132300,2017-06-28 23:59:59,2017,MTSS,МТС
2017-06-29,235.45,234.0,237.0,233.55,471059755.5,2005580,2017-06-29 23:59:59,2017,MTSS,МТС
2017-06-30,233.65,234.5,237.25,232.85,465519101.0,1979250,2017-06-30 23:59:59,2017,MTSS,МТС
2017-07-03,235.0,237.0,237.55,234.05,451571500.5,1911480,2017-07-03 23:59:59,2017,MTSS,МТС
2017-07-04,237.25,239.5,239.7,237.25,399469354.5,1672270,2017-07-04 23:59:59,2017,MTSS,МТС
2017-07-05,239.3,237.55,240.1,237.5,458597793.5,1919640,2017-07-05 23:59:59,2017,MTSS,МТС
2017-07-06,237.05,237.55,239.35,236.55,637286192.5,2678360,2017-07-06 23:59:59,2017,MTSS,МТС
2017-07-07,224.8,224.05,226.1,224.0,539447074.0,2397470,2017-07-07 23:59:59,2017,MTSS,МТС
2017-07-10,225.0,225.6,226.0,223.05,342342915.0,1521900,2017-07-10 23:59:59,2017,MTSS,МТС
2017-07-11,225.65,227.95,228.7,223.6,415636458.5,1839770,2017-07-11 23:59:59,2017,MTSS,МТС
2017-07-12,227.6,229.95,231.0,226.6,424910827.5,1854470,2017-07-12 23:59:59,2017,MTSS,МТС
2017-07-13,230.95,233.45,233.45,230.3,455575932.0,1961930,2017-07-13 23:59:59,2017,MTSS,МТС
2017-07-14,233.0,236.4,236.5,232.6,315386236.0,1342490,2017-07-14 23:59:59,2017,MTSS,МТС
2017-07-17,236.4,234.8,237.0,233.65,219802062.5,936100,2017-07-17 23:59:59,2017,MTSS,МТС
2017-07-18,234.05,232.8,236.75,232.4,197618314.5,842420,2017-07-18 23:59:59,2017,MTSS,МТС
2017-07-19,232.05,231.0,233.1,230.1,227742992.5,983400,2017-07-19 23:59:59,2017,MTSS,МТС
2017-07-20,230.8,233.25,233.35,230.55,195218795.5,841990,2017-07-20 23:59:59,2017,MTSS,МТС
2017-07-21,232.5,230.55,234.45,230.15,211770227.0,912780,2017-07-21 23:59:59,2017,MTSS,МТС
2017-07-24,230.6,234.6,235.3,228.35,291790121.5,1258060,2017-07-24 23:59:59,2017,MTSS,МТС
