begin,GAZP_actual,GAZP_forecast,LKOH_actual,LKOH_forecast,MGNT_actual,MGNT_forecast,MTSS_actual,MTSS_forecast,RTKM_actual,RTKM_forecast,SBER_actual,SBER_forecast,VTBR_actual,VTBR_forecast
2021-01-19,-3.7299999999999898,0.006870264508922128,-13.0,4.93962369658875,2.5,-2.297134844415342,-6.949999999999989,-0.014104377074024115,0.18999999999999773,0.06738689074295862,-1.5,0.10151292591996239,-1.2750000000000057,-0.015687029613149966
2021-01-20,1.1500000000000057,0.041945656237807355,-22.0,-0.7501947610335451,-19.0,-4.575482286921568,-5.850000000000023,-0.06061020732319142,-0.5100000000000051,0.023909749794027817,3.0999999999999943,0.12355641669314571,0.44999999999998863,-0.10594889842462489
2021-01-21,-7.02000000000001,0.041270644401221294,-109.0,1.8738885183987586,-110.0,-2.05991445381743,3.6000000000000227,-0.07493779598308625,0.6600000000000108,-0.0505114038532648,-6.920000000000016,0.13160198166182244,-2.375,0.0012355074632448698
2021-01-22,-1.789999999999992,0.016860982859092117,-45.0,8.367265223752899,-38.5,9.609126531578722,-3.6999999999999886,-0.0020311737337951295,-1.3200000000000074,-0.029240104238150606,-1.259999999999991,0.4527517225368286,-3.049999999999983,0.34844797169635844
2021-01-25,3.1899999999999977,0.03913590391321093,93.5,-0.05909702522292748,85.0,-3.8688194805873044,-0.4000000000000341,0.26889463819914394,0.9099999999999966,-0.005416344671321328,0.5900000000000034,0.08848399190598798,-0.22500000000002274,0.013794584718101209
2021-01-26,0.12000000000000455,0.03536461412103367,34.0,6.19729649086565,34.5,5.811625492043319,0.6000000000000227,-0.010313334276688277,0.3500000000000085,-0.0022922293024373874,-3.7299999999999898,0.3175433486674036,-2.3249999999999886,0.16297948422649408
2021-01-27,-1.4000000000000057,0.06542760435250414,58.0,4.031129643942289,23.5,0.933648423697516,-0.19999999999998863,0.04548206791104774,-0.7700000000000102,0.014702029205515542,-0.28000000000000114,0.14606636158623426,1.0749999999999886,0.05973191112876192
2021-01-28,0.29999999999998295,0.03684219582033427,-104.0,3.072956285400565,62.0,-0.8962542988975555,-3.4499999999999886,0.0405742646200528,-1.4499999999999886,-0.008930878441227991,-1.5700000000000216,0.14661626881691625,0.125,0.05204789118820732
2021-01-29,-4.869999999999976,0.058153301628587006,-92.0,1.6360610680503238,-146.5,-1.5494499327195415,3.75,-0.025955665911428897,-0.5100000000000051,-0.012646344550975974,0.0700000000000216,0.09867089998208677,-0.6999999999999886,0.013382794467900257
2021-02-01,1.829999999999984,0.05233263783030481,-91.0,2.573822628464642,-107.0,-2.6566941974271474,-3.900000000000034,-0.015317303467756102,0.3199999999999932,-0.014673872489643094,-0.20000000000001705,0.057713128923526646,-2.8750000000000284,-0.015387267437014256
2021-02-02,-0.2400000000000091,0.04418768499838073,-42.0,1.1226840795333555,23.0,-4.075282799022389,-0.5,0.01854132262280509,0.10000000000000853,-0.012448280638487646,1.539999999999992,0.06699688769001709,3.450000000000017,-0.07242007833412292
2021-02-03,3.680000000000007,0.04831162437965481,-97.0,1.9111879755617442,67.0,-3.356805491081949,2.0,0.023808809876370546,0.45000000000000284,-0.011076288207389156,-5.069999999999993,0.07504687076134037,-2.549999999999983,-0.04497561639672923
2021-02-04,1.6899999999999977,0.04041335599146458,-38.0,3.3691484293743628,0.5,-0.7938889095882076,3.25,-0.007243576858130825,0.8199999999999932,-0.010069442246079977,-4.25,0.1541026187296044,-2.375,0.02734667163837641
2021-02-05,2.219999999999999,0.03850950405025269,44.0,1.573606562532471,25.5,-2.627200644243404,1.8000000000000114,0.03985991990834174,0.5100000000000051,-0.011303549758628479,3.890000000000015,0.07828723830524027,1.2749999999999773,-0.02161123058231762
2021-02-08,5.990000000000009,0.037981199646759674,-63.0,1.8703752079985105,-32.0,-2.003995690843209,1.0,0.010573562197398988,0.28000000000000114,-0.010246268857300391,-0.8900000000000148,0.09313489441093359,-0.625,-0.0022282590781774105
2021-02-09,-0.27000000000001023,0.0422721086411925,-75.5,2.0356463280753094,-23.5,-2.5235269442488897,-2.3000000000000114,0.01459389014270872,0.5799999999999983,-0.008991353201968795,-3.6399999999999864,0.07985074003427653,-1.924999999999983,-0.016161592164501495
2021-02-10,-4.489999999999981,0.040279756629677,-10.5,1.760860052622492,-79.0,-2.8193308396041017,0.35000000000002274,0.023464829115262015,-0.8299999999999983,-0.010134765475420963,0.3199999999999932,0.0673294539442264,1.0250000000000057,-0.03020252436337489
2021-02-11,-1.8900000000000148,0.04094893381404271,-48.0,1.6579599076346643,19.0,-2.6475779634672705,1.6499999999999773,0.01161775787839458,0.5499999999999972,-0.008751072191986587,2.5999999999999943,0.0748449799784457,0.5999999999999943,-0.033700428554032796
2021-02-12,5.360000000000014,0.041350933109862285,64.5,2.012843281777284,188.5,-2.3696766472239768,-0.0999999999999659,0.009905827852108235,0.9299999999999926,-0.009550480628422812,0.46999999999999886,0.0769409100545262,1.3499999999999943,-0.02633157472330551
2021-02-15,2.509999999999991,0.03730036723482151,27.0,1.897869260630431,8.0,-2.3416262725850956,-2.150000000000034,0.014270281751178115,-1.4199999999999875,-0.009711965162140068,6.300000000000011,0.08223290168878167,1.9000000000000057,-0.02468979449990459
2021-02-16,3.240000000000009,0.038514496787788365,123.5,1.7116015930313753,53.0,-2.6458739141293024,3.0,0.01998659831371486,1.7099999999999937,-0.008861947545731434,4.1299999999999955,0.07137591221984269,1.9250000000000114,-0.02886665780272994
2021-02-17,-3.3200000000000216,0.03829116401285284,-12.5,2.025161980890517,-14.5,-2.2831449903757797,4.199999999999989,0.013659248720367499,0.75,-0.008911955604141613,-0.4399999999999977,0.08243041730123903,-1.950000000000017,-0.019656206052989483
2021-02-18,-4.6699999999999875,0.038287861433041186,-70.0,1.8852080940485614,153.0,-2.3947594212626258,-5.2999999999999545,0.019972483215938617,0.18999999999999773,-0.008598474087723492,0.4000000000000057,0.07674770142738692,-0.44999999999998863,-0.02361826447221773
2021-02-19,1.5300000000000011,0.037842310903426095,-116.5,1.869250249513345,-58.0,-2.385286595561797,-0.4000000000000341,0.01730961963246194,-1.0300000000000011,-0.008378627691220414,-1.1599999999999966,0.0777392352383067,-1.0749999999999886,-0.02188807859675128
2021-02-20,-0.1599999999999966,0.03817410256956067,-166.0,1.9262029419225406,-32.5,-2.3384830514881645,-0.39999999999997726,0.01484813476973251,-1.539999999999992,-0.008609302004188399,-4.050000000000011,0.07944181062811433,-3.17500000000004,-0.02131070076733491
2021-02-22,-0.21000000000000796,0.03803233843585056,18.0,1.896377144113178,189.5,-2.3864856354696156,2.1499999999999773,0.01670462920370526,0.14999999999999147,-0.00889907726131848,3.6299999999999955,0.07647741216025192,-1.0999999999999943,-0.022305923559281206
2021-02-24,-3.079999999999984,0.0377983003062072,-73.0,1.8474332667364084,27.5,-2.4375414991296016,2.8000000000000114,0.016648130253395406,-1.039999999999992,-0.008572405108888417,-1.3799999999999955,0.07703335078234679,-1.4000000000000057,-0.023415309194067625
2021-02-25,-0.8500000000000227,0.03828494778397135,107.0,1.899243102442146,67.5,-2.4059319392655825,-3.0500000000000114,0.01618041587848023,0.22999999999998977,-0.008661142701937323,-0.3300000000000125,0.07726787094770862,-0.39999999999997726,-0.022647917198053886
2021-02-26,-4.139999999999986,0.03780124292048421,-3.0,1.9336207428833514,-32.0,-2.329203923736155,-8.199999999999989,0.01586361057311692,-0.6499999999999915,-0.008652055879179995,0.0700000000000216,0.07947550483999578,-0.25,-0.02088364967045543
2021-03-01,3.9099999999999966,0.03780744049620585,67.0,1.8805166557292432,55.0,-2.395401941204297,3.1499999999999773,0.017122652942458266,-0.7600000000000051,-0.008533038785364877,0.38999999999998636,0.07784177667838584,1.3499999999999943,-0.02190301476784822
2021-03-02,1.2700000000000102,0.03784338031001391,-118.5,1.9185801996241993,-114.5,-2.351281406447855,-6.149999999999977,0.01600996000966095,-1.8999999999999915,-0.008656462226507376,-3.1500000000000057,0.07912294048978295,0.42500000000001137,-0.020599214498908218
2021-03-03,-0.5900000000000034,0.037870136488995905,-38.5,1.913383596887368,-9.5,-2.3587503615307734,1.8000000000000114,0.016438703043599005,0.9899999999999949,-0.008632549528881553,3.6599999999999966,0.07861817352797665,-0.5250000000000057,-0.020830091669282153
2021-03-04,-1.0100000000000193,0.03787271918466102,-61.5,1.8949331292987484,-60.0,-2.3885224210752085,-0.19999999999998863,0.016775681389246722,0.519999999999996,-0.008589264066386553,-1.9099999999999966,0.07790575135226613,-1.125,-0.02133526795547739
2021-03-05,5.860000000000014,0.03794040162881861,-29.5,1.903452560318356,10.5,-2.3769710569770672,2.0,0.01621632083542971,0.5799999999999983,-0.008596663774017818,-18.42999999999998,0.07846186748151127,-2.075000000000017,-0.021307592393045797
2021-03-09,5.099999999999994,0.037976142552675195,100.0,1.9131968088746343,-11.5,-2.3670839611952115,-10.850000000000023,0.01620904225116432,-1.509999999999991,-0.008634686173501143,0.08999999999997499,0.07843219420788572,-0.42499999999998295,-0.021047638327891374
2021-03-10,-0.4099999999999966,0.0378659586993474,40.5,1.9024067621473786,-16.0,-2.3774357735682323,0.0,0.016368784098392684,0.7000000000000028,-0.008619557544736306,2.2900000000000205,0.07846886826252321,0.20000000000001705,-0.02120138734741709
2021-03-11,0.7800000000000011,0.03793361214442802,-45.5,1.9011672935963466,-112.5,-2.381898937010469,-5.550000000000011,0.016366805442308844,-0.5,-0.008640735056966843,-0.5800000000000125,0.07828385142573194,-1.9250000000000398,-0.021294895897074603
2021-03-12,1.3300000000000125,0.03792220172103508,24.0,1.9116451395465908,-44.5,-2.3683958327819887,4.600000000000023,0.0162139675706667,1.3599999999999994,-0.008640209033920519,-2.6299999999999955,0.07860876515862382,-0.04999999999998295,-0.0209586419032787
2021-03-15,3.9899999999999807,0.03790832305560667,-46.5,1.9031190702895073,-31.5,-2.3799973670892314,0.3499999999999659,0.01649187122043229,-0.9900000000000091,-0.008616688805072574,-2.5900000000000034,0.0783537782253335,-0.9499999999999886,-0.021206287970188017
2021-03-16,-3.769999999999982,0.03792456545114307,-6.5,1.904914019805281,168.5,-2.3766391687461503,-0.6999999999999886,0.016364423948804614,0.6599999999999966,-0.008624797653218906,0.8000000000000114,0.07843840807785123,0.125,-0.021131525233266148
2021-03-17,-4.1200000000000045,0.037930574733796026,-70.5,1.9085198461597623,-22.0,-2.371755741711005,-2.0500000000000114,0.016274725835414665,0.6400000000000006,-0.008626852557643552,-1.1500000000000057,0.07854149307156386,-0.950000000000017,-0.021038160527782214
2021-03-18,-5.550000000000011,0.037921820785067124,-10.0,1.9050003247946694,75.0,-2.3769929504945813,-1.1499999999999773,0.016390981089902678,-0.20999999999999375,-0.008630770847050414,2.8000000000000114,0.07838521797957093,0.9250000000000114,-0.02113273274298156
2021-03-19,1.0500000000000114,0.03792157877906474,-93.5,1.903656236689991,-171.0,-2.378195982700748,-1.0500000000000114,0.016353323795124657,-1.3100000000000023,-0.008629296717248769,-3.980000000000018,0.07839985721580864,-2.8499999999999943,-0.02118704272402721
2021-03-22,-3.5200000000000102,0.03794124714255285,-18.0,1.906300800654314,41.0,-2.376071840654608,-3.0500000000000114,0.016317415744989152,-1.5699999999999932,-0.008630987336391335,-2.680000000000007,0.07841388743879311,-3.1750000000000114,-0.021143206127169627
2021-03-23,-0.2599999999999909,0.03792454438164864,-59.0,1.905737000636584,132.5,-2.3763623885681207,-0.049999999999954525,0.016352801929971225,0.18999999999999773,-0.00862880111560237,1.6100000000000136,0.07843125803184382,-1.474999999999966,-0.02115116652454399
2021-03-24,2.030000000000001,0.037926835418115215,76.0,1.9043088685886833,-4.0,-2.377707705917874,-1.5,0.016370268835215983,-0.07000000000000739,-0.008627516301917522,6.759999999999991,0.07839773807518359,10.824999999999989,-0.021186228154681762
2021-03-25,1.1899999999999977,0.03792985040575404,-58.5,1.9063780212441046,-47.5,-2.3751426717174624,4.349999999999966,0.016320794583844583,0.6200000000000045,-0.008629849458261516,0.7900000000000205,0.07845578791641925,-1.450000000000017,-0.021119456035167287
2021-03-26,2.460000000000008,0.03792433860627324,96.0,1.905582940412568,37.5,-2.376216298297424,3.3000000000000114,0.016358404368113127,0.269999999999996,-0.008629339040244058,-0.12000000000000455,0.07842798516645283,5.199999999999989,-0.021142892834287982
2021-03-29,1.4399999999999977,0.037925755645361096,17.5,1.9047969241348357,-45.0,-2.377120592935646,4.149999999999977,0.016366870543804243,0.6200000000000045,-0.008628494597937306,4.289999999999992,0.07840284896486031,0.7250000000000227,-0.021162776760315367
2021-03-30,-2.8100000000000023,0.037929281440659976,-102.0,1.9056609368962911,-56.0,-2.376141757060156,0.25,0.01633984808541055,0.0799999999999983,-0.0086278807538002,-3.4000000000000057,0.07843074997152517,-3.3500000000000227,-0.021145626507945908
2021-03-31,1.3100000000000023,0.03792856147770843,-99.5,1.9056361448084245,-15.5,-2.376243492823959,1.0500000000000114,0.016352243681257633,1.6299999999999955,-0.008628793754033045,-3.460000000000008,0.07842066550296241,-3.3999999999999773,-0.021148272860070427
2021-04-01,-0.30000000000001137,0.0379256064583386,-111.0,1.9051121800297182,-82.0,-2.376640948705576,-2.099999999999966,0.01635554786897866,0.30000000000001137,-0.008628082922961033,-2.9099999999999966,0.07841755037252668,-6.05000000000004,-0.021158816674972714
2021-04-02,1.460000000000008,0.037928591320934006,45.0,1.905440843526185,-43.0,-2.376372185065943,-0.4500000000000455,0.016345620565210925,-0.75,-0.00862866243438341,0.8500000000000227,0.07842184514459488,2.6750000000000114,-0.021151883147770646
2021-04-05,-3.3400000000000034,0.03792708558151457,-7.5,1.9056159386875677,47.0,-2.3761669397435066,-3.1999999999999886,0.01634816076025261,1.1400000000000006,-0.008629137790774498,-4.590000000000003,0.0784263236278754,-0.4749999999999943,-0.021146543572112375
2021-04-06,-2.1100000000000136,0.037926305674240386,112.0,1.905208732203033,123.0,-2.3766232741346895,2.75,0.016357236742230486,0.5999999999999943,-0.008628202519318484,3.509999999999991,0.078416253324471,1.0,-0.021157173985424722
2021-04-07,1.5600000000000023,0.037927717045974044,90.0,1.905454248075513,-59.0,-2.3763427812366857,1.4499999999999886,0.016349131728810643,-0.7900000000000063,-0.008628275876235776,4.699999999999989,0.07842328539959109,0.44999999999998863,-0.021150283953331548
2021-04-08,-0.20999999999997954,0.037927183145903445,69.5,1.9055616403547573,-28.5,-2.376193808029405,1.5500000000000114,0.016349398288294296,-0.35999999999999943,-0.008628494393009608,7.5,0.07842630403016124,3.450000000000017,-0.02114747417752546
2021-04-09,-2.1500000000000057,0.0379266488785407,74.5,1.9053525872223236,54.5,-2.3764246663085444,-3.099999999999966,0.01635396261920371,0.75,-0.008628356345739066,0.8000000000000114,0.07842009985601699,-0.19999999999998863,-0.021151831001129877
2021-04-12,0.7199999999999989,0.03792711957633882,359.0,1.9054040477099863,97.5,-2.3763750225870535,-2.150000000000034,0.01635013834364934,-1.3199999999999932,-0.008628372386242303,10.550000000000011,0.07842269792263837,3.924999999999983,-0.02115090509567196
2021-04-13,5.1200000000000045,0.03792745475635526,129.5,1.9054899092990656,51.5,-2.3763022758666357,-1.75,0.01634998765285576,-0.3299999999999983,-0.008628612996157893,8.049999999999983,0.078422979235633,1.25,-0.0211494550118489
2021-04-14,7.329999999999984,0.037926881346228236,60.5,1.9053970458753289,-165.0,-2.3763947524502327,1.8500000000000227,0.016352262662297203,0.6599999999999966,-0.00862838350704268,8.099999999999994,0.07842144946398034,-2.5,-0.021151556910553915
2021-04-15,-0.6899999999999977,0.03792723039502185,-92.0,1.9053998820171563,130.0,-2.3763977067707427,-4.699999999999989,0.01635112084297096,-0.29999999999999716,-0.008628358354151914,-2.119999999999976,0.07842181524684984,8.975000000000023,-0.02115170556732976
2021-04-16,0.46999999999999886,0.03792727486443788,26.0,1.9054812301348596,22.0,-2.376295818732333,4.199999999999989,0.01634987309072278,-0.1700000000000017,-0.008628532121786766,0.9099999999999966,0.07842386765517877,3.3249999999999886,-0.02114931899286976
2021-04-19,-3.930000000000007,0.0379269400096796,53.5,1.9054195392577,50.0,-2.3763644813812648,-0.25,0.01635171341402238,-0.18000000000000682,-0.008628439610207948,5.0,0.07842231222333267,3.0,-0.021150691166556775
2021-04-20,-1.1699999999999875,0.037927114257919364,-68.5,1.9054102022908557,-90.5,-2.3763808984919526,2.1999999999999886,0.016351304335328484,1.3300000000000125,-0.008628435574186497,-2.2900000000000205,0.07842205692615348,-4.999999999999972,-0.021150935171036576
2021-04-21,0.8400000000000034,0.03792721729706938,26.0,1.905453086707383,88.5,-2.3763318751739195,0.6499999999999773,0.016350485390125,-0.5100000000000051,-0.008628478068266048,-2.9899999999999807,0.07842312943208533,-0.7500000000000284,-0.02114999247634312
2021-04-22,0.09000000000000341,0.03792711274238303,26.0,1.905430315479169,32.5,-2.3763594350402,1.2000000000000455,0.016351376678698678,0.23000000000000398,-0.008628442361995056,-2.4399999999999977,0.0784223115649719,0.25,-0.02115055088360874
2021-04-23,1.6899999999999977,0.03792711298786664,32.5,1.905417758687739,-79.5,-2.3763712172204636,-1.8500000000000227,0.016351187279165003,0.3399999999999892,-0.008628424384931964,-0.8500000000000227,0.07842231967396893,2.2249999999999943,-0.0211508678815725
2021-04-26,0.6099999999999852,0.03792721372393126,78.0,1.9054410954446457,12.0,-2.3763454988916184,-3.4499999999999886,0.01635067466390674,1.0100000000000051,-0.0086284764188544,0.28000000000000114,0.07842277049993264,-0.07499999999998863,-0.021150321220759022
2021-04-27,-1.2299999999999898,0.03792711984707854,153.0,1.9054340147514688,-35.0,-2.376353652346251,-0.6999999999999886,0.016351067229024106,0.4300000000000068,-0.008628468749646529,7.630000000000024,0.07842256026869616,2.0250000000000057,-0.021150446646956762
2021-04-28,0.960000000000008,0.037927121316374865,213.0,1.9054204791476108,-18.5,-2.376370322231244,0.6999999999999886,0.01635122231947262,-1.1500000000000057,-0.008628447546608853,4.579999999999984,0.07842226705340427,-0.575000000000017,-0.021150838348512
2021-04-29,-2.450000000000017,0.03792718713846045,-149.5,1.905435844836517,80.0,-2.3763524899524096,0.5,0.01635084874602733,0.9699999999999989,-0.008628464519980986,-1.8100000000000023,0.07842264041545759,0.9000000000000057,-0.0211504537329713
2021-04-30,0.8700000000000045,0.037927140795756445,17.0,1.9054343925338844,14.0,-2.376353748437498,2.75,0.01635103571871871,-0.519999999999996,-0.008628457135262519,1.490000000000009,0.07842259705889823,3.8249999999999886,-0.02115047595608651
2021-05-04,2.420000000000016,0.03792713091940244,-197.0,1.9054259385451529,-6.5,-2.376363022970108,3.1999999999999886,0.016351150862143927,0.04999999999999716,-0.00862845094430943,-1.960000000000008,0.07842240216303206,-2.7749999999999773,-0.021150670956121054
2021-05-05,3.6999999999999886,0.037927160684123606,-4.5,1.905432569302796,40.5,-2.376355134420977,-5.350000000000023,0.01635093089971949,-0.7600000000000051,-0.00862845981661445,11.180000000000007,0.07842259185938358,2.4499999999999886,-0.02115050862176944
2021-05-06,5.5,0.03792715147394367,108.5,1.9054331771681794,-24.5,-2.3763553125380708,0.30000000000001137,0.01635101296498687,-0.04999999999999716,-0.008628462481131943,3.25,0.07842254327156431,1.3499999999999943,-0.02115050280755274
2021-05-07,-1.3000000000000114,0.03792713688825939,-114.0,1.9054279205616307,13.0,-2.3763611275172645,1.75,0.016351101683397398,-0.5799999999999983,-0.008628454561544326,-0.9200000000000159,0.07842243797271796,-1.0749999999999886,-0.021150640116576625
2021-05-10,-0.28999999999999204,0.03792715896485252,69.0,1.9054308956476556,-15.5,-2.376357765357105,0.6999999999999886,0.016350992494470692,0.06999999999999318,-0.008628456761233392,6.860000000000014,0.07842251755445682,0.4000000000000057,-0.02115057684255877
2021-05-11,1.0900000000000034,0.037927152972398036,-82.5,1.9054328221404657,15.5,-2.376355491838276,4.5,0.01635099703377257,-0.10999999999999943,-0.00862845989439724,4.360000000000014,0.07842255598233706,-1.7250000000000227,-0.02115052077742395
2021-05-12,-0.710000000000008,0.037927140024466635,-45.5,1.905429429386003,32.5,-2.3763591676076055,2.150000000000034,0.016351070166403563,-0.30999999999998806,-0.00862845623412583,1.1299999999999955,0.07842248101679175,-0.04999999999998295,-0.021150601837900344
2021-05-13,5.3700000000000045,0.03792715139530725,29.0,1.905430593012526,343.5,-2.3763578635365024,-2.75,0.016351014731153038,-0.9400000000000119,-0.008628457618757133,1.3999999999999773,0.07842251253286062,-0.8000000000000114,-0.021150571285438617
2021-05-14,2.390000000000015,0.03792715079295933,264.0,1.9054319675372924,0.5,-2.3763564313169763,1.5500000000000114,0.016351008615188116,0.14000000000000057,-0.008628459032050808,5.310000000000002,0.0784225388896458,3.5500000000000114,-0.02115053934470483
2021-05-17,5.599999999999994,0.037927144774497094,93.0,1.9054302145537505,-3.5,-2.3763584073387802,-0.10000000000002274,0.016351054103584905,-0.5,-0.00862845678688695,1.5300000000000296,0.07842249231746735,-0.42500000000001137,-0.021150582958724976
2021-05-18,11.070000000000022,0.03792714934110095,-55.0,1.9054305235176092,131.0,-2.3763579627590476,-0.30000000000001137,0.01635102555111966,0.75,-0.008628456413721345,-3.7800000000000296,0.07842250962432197,-0.5749999999999886,-0.0211505755468071
2021-05-19,-5.32000000000005,0.03792715091621458,-27.5,1.9054315190733844,-18.0,-2.376356890079617,1.4499999999999886,0.016351013485004902,0.21000000000000796,-0.008628458259400519,-1.25,0.07842252833938508,-0.32500000000001705,-0.02115055131826353
2021-05-20,-1.7399999999999523,0.03792714607187258,-123.5,1.9054306401870829,-62.0,-2.3763578371183005,-0.25,0.016351038478809247,0.269999999999996,-0.008628457499977201,-0.3499999999999659,0.07842250670644228,2.75,-0.021150571359094043
2021-05-21,-1.160000000000025,0.03792714825655933,14.0,1.9054305113683572,-11.0,-2.3763580111313223,2.6000000000000227,0.0163510302746986,0.6899999999999977,-0.008628457050844772,0.14999999999997726,0.07842250619731997,0.17500000000001137,-0.02115057580216192
2021-05-24,3.240000000000009,0.03792715005653488,-48.0,1.90543120999093,28.0,-2.3763572559951895,0.9499999999999886,0.01635101901763351,0.6099999999999994,-0.008628457989970069,-8.339999999999975,0.07842252112877089,-0.9999999999999147,-0.021150558957681705
2021-05-25,-1.4499999999999886,0.03792714732711233,-44.5,1.9054308092443404,-87.0,-2.3763576826185173,3.6999999999999886,0.01635103338216588,0.3400000000000034,-0.00862845738924098,-8.370000000000005,0.07842251106546815,-4.85000000000008,-0.021150568426804732
2021-05-26,3.2999999999999545,0.03792714809066663,-22.5,1.9054306455324301,-16.0,-2.376357851784948,2.900000000000034,0.01635103093011618,3.519999999999996,-0.008628457058798845,0.25,0.07842250904991489,0.125,-0.021150571958290752
2021-05-27,-0.12999999999999545,0.037927149174357175,34.0,1.905431041528781,10.0,-2.3763574052772447,-3.75,0.016351022543146822,-1.2199999999999989,-0.008628457670522838,8.060000000000002,0.07842251866986397,3.6999999999999886,-0.021150562145395912
2021-05-28,-0.9599999999999795,0.037927147908062835,-1.5,1.9054308742799253,68.5,-2.3763575995675197,5.349999999999966,0.016351030040812228,1.1300000000000097,-0.008628457576608052,-0.7800000000000296,0.0784225129084092,-0.5749999999999886,-0.02115056601290201
2021-05-31,-0.9700000000000273,0.03792714800223405,0.5,1.9054307102914527,50.0,-2.3763577866666785,-1.849999999999966,0.01635103053731273,-0.710000000000008,-0.0086284572530909,1.3199999999999932,0.0784225100499664,0.5999999999999943,-0.02115057025828196
2021-06-01,2.830000000000041,0.03792714894731887,-4.5,1.9054309288723084,124.5,-2.3763575506782817,-3.3500000000000227,0.016351025315560243,-0.4099999999999966,-0.00862845754018355,4.060000000000002,0.0784225151303518,0.30000000000001137,-0.021150565354107448
2021-06-02,7.289999999999964,0.03792714828437962,41.5,1.9054308961875335,44.0,-2.376357580360226,-2.3000000000000114,0.016351028362322342,-0.1700000000000017,-0.008628457522241674,-2.6999999999999886,0.07842251383495566,-1.2750000000000057,-0.02115056588935192
2021-06-03,0.9500000000000455,0.037927148092706676,26.5,1.905430770700238,42.5,-2.3763577183516897,5.4500000000000455,0.016351029769823194,-0.060000000000002274,-0.008628457331372835,-0.35000000000002274,0.07842251144753369,0.6999999999999886,-0.02115056892320224
2021-06-04,2.1999999999999886,0.03792714864461885,43.0,1.905430884222148,58.5,-2.376357592048195,-4.5,0.016351026573662053,-0.009999999999990905,-0.008628457514310565,0.35000000000002274,0.07842251425535886,0.15000000000000568,-0.02115056613718877
2021-06-07,1.3700000000000045,0.03792714834589295,146.0,1.9054308882767648,18.5,-2.3763575885138457,0.14999999999997726,0.01635102790734873,0.9699999999999989,-0.008628457529837708,3.1999999999999886,0.07842251392110546,2.5999999999999943,-0.02115056597671542
2021-06-08,-0.3100000000000023,0.03792714819759125,18.0,1.9054308069433965,-228.5,-2.3763576817124443,-1.8999999999999773,0.016351029270844246,-1.1400000000000006,-0.008628457400237816,-2.269999999999982,0.07842251206956412,-1.049999999999983,-0.021150567999219348
2021-06-09,0.2899999999999636,0.037927148513039584,180.0,1.9054308605683499,-56.0,-2.3763576204478563,1.099999999999966,0.01635102744508114,2.7299999999999898,-0.008628457458707649,10.70999999999998,0.07842251358881065,3.5249999999999773,-0.02115056676103462
